"LeBron James will be the NBA's All-Time Leading Scorer

via @getnickwright https://t.co/VGd8BQxsuZ",39,9
"""This will end up being the most impressive individual line on the resume that will include Greatest Player Ever. LeBron will be the NBA's All-Time leading scorer, and scoring is not his best trait."" — @getnickwright https://t.co/0xO1lRC0Ew",85,21
"""That performance last night was spectacular... that stat line: 44 PTS, 10 REB, 9 AST, 3 blocks with 5 three pointers -- never in NBA history has that been done in a regulation game."" — @Chris_Broussard https://t.co/fhtGUzpcKH",300,73
"""This is what LeBron James is in a nutshell ... A guy that can score like Kobe and Mike, can make plays like Magic and has the efficiency of Kareem and Wilt. We'll never see this again."" — @ShannonSharpe https://t.co/IBadKW4cCe",1585,447
"""LeBron just reminded everyone: I'm still the GOAT.""

@ShannonSharpe on LeBron's 44 PTS (13-19 FG), 10 REB, 9 AST, 3 BLK https://t.co/zjmwjtnabr",297,61
"""This is the best game LeBron's played all year. It's the best game I think he's played since Game 1 of the NBA Finals."" — @getnickwright https://t.co/o4pMLvhO8I",31,6
"""Take your pick! They were devastating."" 

...You heard the man. Bill Raftery says the whole @umichbball squad's got ONIONS. https://t.co/ybWi1NQOQn",8,4
Can Gus Johnson narrate our lives? https://t.co/gSIsl9B4Vm,99,16
RT @CBBonFOX: The Dark Arts prevailed at the #GavittGames https://t.co/6VVRMO40gi,0,608
"""I think if somehow the Warriors decide that Kevin Durant staying here is dependent on Draymond Green exiting, Draymond Green is going to exit."" 
—@WhitlockJason https://t.co/e7xSiQvLYx",19,6
DEAR GOD ZION WILLIAMSON (via @FOXSportsSouth) https://t.co/T7b7BYc6dM,275,98
"Congrats to the 2018 National League Cy Young winner, @Mets P Jacob deGrom! https://t.co/1RFAlzKztc",1344,433
"RT @FairGameonFS1: Draymond Green, future NBA head coach?

@bjarmstrong tells @KristineLeahy that despite being a ""handful"", the Warriors f…",0,3
"The Rematch.

Who ya got: Michigan or Villanova? https://t.co/9uexM1WJfw",55,15
Which team will Le'Veon Bell be playing for in 2019? https://t.co/wJeuH1vevq,116,29
"""I've seen Nick Saban against a mobile quarterback, smart offensive coach..those games are always entertaining. I've also seen Alabama against Michigan. It's called Alabama against LSU and those games are a snooze.""

@ColinCowherd on why he'd pick Oklahoma over Michigan https://t.co/ucD0r2iNl6",172,45
"RT @FOXSoccer: Chucky Lozano? Chicharito? Carlos Vela? 

@AlexiLalas has someone else in mind when it comes to his favorite 
México Nationa…",0,40
"""This magnifies the truth about the relationship with Kevin Durant and the Warriors: It's always been Steph's team... He never tries to prove it's his team, it's understood. He recruited Kevin Durant he was so secure with himself."" — @ColinCowherd https://t.co/xBJFuwDoOe",204,52
"""Somebody that's close to Jimmy Butler told me Markelle Fultz is done. Jimmy is not going to sit there and coddle him. Jimmy is going to be like, 'I was homeless at one point in my life. ... You're a No. 1 pick, and you can't get your shot right?'"" — @Chris_Broussard https://t.co/f5nrMEWKiy",396,124
"""I don't know how Draymond stays on this team, even if KD leaves. He already knows how the organization feels about him. They said, 'Draymond, although you've been here 7 years, although you've helped us win championships, the newcomer is more important than you.'""—@ShannonSharpe https://t.co/8BobkfIKeu",1180,327
"""This is all about the Warriors trying to make sure KD knows 'we need you man, we got your back.'"" https://t.co/YpIWYt3Guh",34,10
".@criscarter80 on Le'Veon Bell:

""When you walk away from $15M as a young person...man, it's hard to recover from that."" https://t.co/lHg0fqBxoW",143,37
"""I'm shocked that the Warriors have gone to this level to placate Kevin Durant. About 3 years ago, Draymond Green tried to fight Steve Kerr in the locker room. He didn't get suspended for that. Draymond got suspended for hurting KD's feelings."" — @getnickwright https://t.co/NOmcpvjybD",162,39
"Never change, Patrick Ewing 😂 https://t.co/4DCv4qPQxO",276,63
"RT @CBBonFOX: ELEVATE. ELEVATE.

Skylar Mays with the slam for @LSUBasketball. 😱 https://t.co/QStK4MkCkB",0,20
.@BadgerMBB's Brad Davison never forgets. https://t.co/BKH0ODW9GF,4763,873
"RT @CFBONFOX: The world does not deserve Mike Leach.

@WSUCougFB's coach gave his hot take on which Pac-12 coach would win in an all-out br…",0,160
"RT @FOXSoccer: Do international legends like Wayne Rooney deserve farewell games?

@AlexiLalas explains why he feels a farewell appearance…",0,4
Here is the amount of money that Le'Veon Bell passed on by not playing this season: https://t.co/EJXH2rzwOf,303,95
RT @CBBonFOX: ho hum just some more @DukeMBB domination https://t.co/OQRD1MHVOE,0,18
"""Klay Thompson's not going anywhere. Kevin Durant's not going anywhere. Steph's not going anywhere. Draymond Green's the odd man out."" — @ColinCowherd https://t.co/JJbwMgqA4p",2822,762
"""It's about a drastically deteriorated skill set, and a game that has not aged well."" https://t.co/5eQaGbuBcg",23,5
".@ShannonSharpe: I used to do the same thing. 'Why in the hell can't you learn these plays? You know every word in a Tupac &amp; Biggie rap.' LeBron is saying the same thing. 'You're playing Fortnite. You know all of Drake, Future &amp; Migos, but when we come to sets, you're not there.' https://t.co/cO2CU8HPw4",1172,294
Walking through the week after a @dallascowboys W like... https://t.co/r6ZgeRYpKf,158,39
"""Yeah, Melo scored the basketball at a great level... But did he maximize his talent? Hell no! He should've been better. He could've been a defensive player, he CHOSE not to. Melo's to blame for his deterioration."" — @criscarter80 https://t.co/oZfpeD5Erj",61,16
"""If Le'Veon Bell doesn't show up today, it is hard to argue he played this wrong."" — @getnickwright explains https://t.co/wPVZ1pwnMu",222,51
🙌@obj found himself back in the end zone tonight for the @Giants. https://t.co/bClN8diT3B,338,52
"Oh ok, @saquon https://t.co/kHWUIeW57E",252,51
"RT @CBBonFOX: One week down.

RT if your team is still undefeated! https://t.co/n97mkVvbhS",0,3461
"Who won?

@obj or @marquisegoodwin?

(via @jenniferleechan) https://t.co/I36tyqRbgF",329,57
Your 2018 AL Rookie of the Year is @Angels' Shohei Ohtani! https://t.co/3Upwq9bkhc,1045,353
"""He should retire... Go out now before you keep going from team-to-team and people start remembering you like this rather than the great player you were.""

@Chris_Broussard on Carmelo Anthony's future https://t.co/u8x7llNOYL",345,89
"From FOX Sports to all of our Veterans, we salute you. https://t.co/ns0k5IXtRE",56,16
"""The formula was perfect. Carson Wentz was the only quarterback on that field you want to spend over $100 million on.""

@ColinCowherd explains why last night was a disaster for the Cowboys https://t.co/dVCnsmme9d",160,32
The big fella is ballin! https://t.co/1EDhhGozv4,32,6
"""I don't know if I've ever witnessed this: a team score 50 points with 0 turnovers, 0 punts. I've never seen a team score every time they touch the ball. ... That's phenomenal."" — @ShannonSharpe on @Saints https://t.co/U5IeJ6wuNQ",384,112
"""I was happily shocked by what I saw last night.""

@RealSkipBayless on his Cowboys' 27-20 win over the Eagles https://t.co/bqL9oN069j",121,20
"""Embiid is playing like the league MVP. His team just added one of the best two-way players in the entire league and gave up 2 guys that I thought were underperforming. Philly just got considerably better."" — @getnickwright https://t.co/jJRw4XNAHC",80,15
"""It's disappointing and it's shocking...This is a terrible loss for Philadelphia."" — @getnickwright on Eagles loss to Cowboys https://t.co/ofieEcpRhT",33,8
"A Veterans Day to remember 🇺🇸

#SaluteToService https://t.co/HS5kYL8FlA",75,34
"HOW ‘BOUT THEM COWBOYS!?

The @dallascowboys take down the defending Super Bowl Champs on the road! https://t.co/vD9zVhRbTh",612,232
#SaluteToService https://t.co/DeJmFF0pNQ,630,167
RT @NFLonFOX: Cowboys and Eagles fans tonight https://t.co/TnY9kx7bMR,0,1516
The Rams hold on against the Seahawks to improve to 9-1. https://t.co/Ekjdu4YQv5,86,24
"RT @NASCARONFOX: We honor your commitment and we salute your valor. Checkered flags wouldn't wave if you didn't shield the red, white and b…",0,63
"10,000 Rec Yds is no easy feat.

@juliojones_11 reached that milestone faster than anyone in NFL history. https://t.co/XbvtQLcr3v",62,23
The @Saints scored on every drive today except for when they took a knee to end the game. https://t.co/kQ8dXJvMFJ,4444,1597
"Movin' on up! 

Cardinals WR @LarryFitzgerald moves into 2nd all-time for most career receiving yards! https://t.co/ANqvd0HqW7",49,16
"Have a day, Tyreek Hill! https://t.co/BfgRPczDpY",55,15
"🚨UPSET ALERT 🚨

The @Titans shock the @patriots to climb to 5-4. https://t.co/9wmgbMMIdk",233,57
.@PatrickMahomes5 has thrown more TD passes this season than anyone else in @Chiefs history... And they still have 6 games to play. https://t.co/9kQknFUB5M,123,35
The @Browns get their first win in the post Hue Jackson era! https://t.co/rjl5NJWrnW,244,44
The @ChicagoBears are sneaky good 👀 https://t.co/pA3zxw60Nk,288,56
How things have been going for the Bucs today... #WASvsTB https://t.co/FmmpXyTNAu,48,24
"LONGEST RUN IN BROWNS HISTORY!

Nick Chubb making a name for himself!

#ATLvsCLE https://t.co/MRmlYBrYfF",251,65
"Baker Mayfield is having a DAY.

14-14 passing with 3 TD.

#ATLvsCLE https://t.co/XWbjuKjj8R",107,28
Breaking: The @Saints are really good at football. https://t.co/a9FFe3I1T6,195,73
The @Saints just hung 35 points in one half against the Bengals 😳 #NOvsCIN https://t.co/fW9cByIeas,79,22
"All of the @Saints showin' love to @DezBryant today 

#ThrowUpTheX https://t.co/EJJB24NWKe",1884,450
"Throw up the X! 

@MarkIngram22 gave a shoutout to @DezBryant with his TD celebration. #NOvsCIN https://t.co/vL3WAok1k0",160,42
"""But there is always a chance you can break the cycle of poverty and rise above... because of that, they fight.""

@drewbrees introduces #TheyFight, the newest film in the FOX Sports MAGNIFY series. THEY FIGHT airs today on FOX, check your local listings. https://t.co/AwbWKuJ0Qm",35,9
We have a John Ross sighting in Cincy! #NOvsCIN https://t.co/E9YxNKaBlw,22,6
"The Saints haven't allowed a 100-yard rusher in 16 games.

@CFD22 thinks Joe Mixon will give the Bengals a home field advantage in today's game. https://t.co/OucCGHuega",17,5
"From @common's Freedom Road Productions and @ArgentPictures, #TheyFight, a FOX Sports MAGNIFY film, follows young boxers Ragahleak ""Peanut"" Bartee and Quincey Williams' journeys as part of Lyfe Style Boxing.

THEY FIGHT airs today on FOX, check your local listings. https://t.co/ZnRNNqutgA",6,4
"""You have to be able to have the right people, the Cowboys, starting at the top with general manager Jerry Jones, they do not have the right one.""

- Terry Bradshaw https://t.co/81Y98iWtqA",134,50
"We offer our #SalutetoService today to all our Veterans 🇺🇸

Thank you for all you have done and continue to do. https://t.co/ro8Q7eXnOi",66,65
"""THEY FIGHT was a good way for people to look and see what young black kids can go through and the positive things of coming out of the most difficult situations… they can prevail."" — @common

THEY FIGHT airs today on FOX, check your local listings https://t.co/pkgCxRaKw9",12,2
"""It's not so much about them, it's about us and this is something we have to prove week in and week out."" 

@saints DE @camjordan94 checks in from the bus as the Saints are headed to Paul Brown Stadium. https://t.co/dIYE0uJjn7",54,7
"""All of us are going to be world champions... Our future is bright.""

Today on FOX: from @common’s Freedom Road Productions and @ArgentPictures... #TheyFight, a FOX Sports MAGNIFY film. Check your local listings. https://t.co/kGGpsJeyLL",7,0
"""This is one of the best football teams in the NFL.""

@TonyGonzalez88 and @MichaelVick break down the NFC North-leading @ChicagoBears. https://t.co/XrXZB6dArE",104,38
"This week, @ShannonSpake goes 1 Up, 1 Down with #FitzMagic to talk the origin of his beard and one of his secret talents 👀 https://t.co/DIr3moIUpd",33,9
"""I always wondered what my life would be like if I had a father… to provide for me, to shelter me, to put food on the table, to guide me.""

TODAY on FOX: from @common’s Freedom Road Productions and @ArgentPictures... #TheyFight, a FOX Sports MAGNIFY film. Check local listings. https://t.co/SO7DKtMWLC",17,5
"Today on FOX:

From @common’s Freedom Road Productions and @ArgentPictures... #TheyFight, a FOX Sports MAGNIFY film. Check local listings. https://t.co/fST4LNg6Qf",6,2
"1 second left...Yair Rodriguez KO's Chan Sung Jung out of nowhere.

 No better way to go out on the 25th Anniversary! https://t.co/1C2C6ev62c",1381,513
"RT @CFBONFOX: BIG TIME PLAYERS MAKE BIG TIME PLAYS.

Lil'Jordan Humphrey comes up huge and @TexasFootball continues their dominance in Lubb…",0,360
"This is awesome.

Watch Pat Fitzgerald tell his @NUFBFamily team that they just secured a trip to the Big Ten Championship. https://t.co/FyHyKrBKaR",143,25
RT @NFLonFOX: 🇺🇸 @Chargers rookie @DerwinJames has a special message this Veterans Day. https://t.co/SuF2UDZ85L,0,18
.@CycloneFB GET UP IT'S TIME TO SLAM NOW. https://t.co/kHVjN5Wk6u,94,29
"GET UP THEN HOCKENSON!

@HawkeyeFootball's TE with the VERT. https://t.co/azrlpAVIf9",40,13
"RT @CFBONFOX: .@OhioStateFB did work in East Lansing, Will Grier did Will Grier things in Morgantown anddd a lot of other stuff is happenin…",0,25
".@MattLeinartQB visited @NellisAFB and spent the day training with some of our nation’s military members. 

We salute you, veterans, and thank you for your service 🇺🇸 https://t.co/nttQVjTv0n",53,17
"Tomorrow on FOX:

From @common’s Freedom Road Productions and @ArgentPictures... #TheyFight, a FOX Sports MAGNIFY film. Check local listings. https://t.co/3FnPo0rTQL",6,2
"RT @FOXSportsPR: This week, @MattLeinartQB visited @NellisAFB and spent a day training with some of our nation’s military members. 🇺🇸

Part…",0,12
"Big Ten football in November with playoff implications... doesn't get much better than this, y'all.

Take a live look into @OhioStateFB &amp; @MSU_Football warm ups before a must-win game for the Buckeyes. https://t.co/9Iu9Mva571",63,18
"""THEY FIGHT was a good way for people to look and see what young black kids can go through and the positive things of coming out of the most difficult situations… they can prevail."" — @common

THEY FIGHT airs tomorrow on FOX, check your local listings https://t.co/q6Ht4DBpfO",15,4
"Week 11, let's get it. https://t.co/YHGXMLobcW",41,9
"""After last nights' blowout win against the Carolina Panthers, the Pittsburgh Steelers announced themselves as the best team in the AFC."" —@WhitlockJason https://t.co/NDAF7IRRYy",37,7
"RT @CFBONFOX: The trophy is won &amp; lost in November 👀

After his CLUTCH performance, @WVUfootball QB Will Grier climbs the list on @mattlein…",0,18
These four teams are a 🔓 through week 11. https://t.co/vOWppKgDs4,132,27
"""Steph's hurt, Rockets are awful, Minnesota in turmoil, really trust Jamal Murray and the Nuggets? Portland is limited, Westbrook's increasingly hurt...""

@ColinCowherd says don't count out LeBron and the Lakers https://t.co/X6tuOHAYji",363,83
RT @CBBonFOX: Scholarship surprises will never get old. (via @OSUMBB) https://t.co/tlg2lSwWLT,0,43
"""Nike is down, Starbucks is down, AT&amp;T and Apple are down. ... The @Bucks are up. They got the Greek Freak. He's top 5 player in the league right now."" — @jasonterry31 https://t.co/vEvUN3xMno",147,41
"""The Steelers offense is as talented and as explosive as any offense in all of football. Big Ben is going to the Hall of Fame. ... AB is 1st or 2nd best WR in all of football. JuJu Smith-Schuster is as good a No. 2 WR as you'll find."" — @ShannonSharpe https://t.co/OGSP4QJPH9",511,117
"The New England Patriots are like Muhammad Ali while the Pittsburgh Steelers are like Mike Tyson.

@ColinCowherd explains. https://t.co/aAYCoVtnJ9",212,56
"""Steph Curry is playing at the highest level he's ever played."" https://t.co/tCkn4p54Eu",22,9
"""You're seeing a team that jumps near the top of the list of any AFC contender."" — @getnickwright on the Steelers https://t.co/F1tVgcqd8v",39,7
"Last night's Seattle vs Portland #MLSCupPlayoffs game was an instant classic in the rivalry. 

See what you missed in our 90' in 90"" for #SEAvPOR. 

https://t.co/dTwFd7s9yu",36,10
"""We thought no one would ever do what Steph did his unanimous MVP season. Up until the injury last night, he was duplicating that plus 10%. He was playing at a level I didn't think was reachable again."" — @getnickwright https://t.co/n52zvd2aGu",75,17
"This Sunday on FOX:

From @common’s Freedom Road Productions and @ArgentPictures... #TheyFight, a FOX Sports MAGNIFY film. https://t.co/vNOdJFHD60",5,3
Big Ben owns Thursday Nights https://t.co/WJctG46XSj,232,58
Current status of business in Pittsburgh: BOOMIN https://t.co/hxUMrz82Oh,258,61
"Christian McCaffrey finds the end zone for the 2nd time this half!

#CARvsPIT https://t.co/RnzAPoNYrq",115,32
"🚨 PICK-6 ALERT! 🚨 

The Steelers score AGAIN!

#CARvsPIT https://t.co/I2Yo89Xum0",427,106
"Alejandro Villanueva, an Army veteran and Steelers offensive lineman, greeted troops in attendance at Heinz Field for TNF prior to kickoff against the Panthers 💛 

(via @thecheckdown)
https://t.co/RtLBlgOEuP",513,104
"The Panthers will look to get Big Ben to the ground early tonight. 

@ErinAndrews has 3 Things to Watch ahead of Panthers vs Steelers on TNF. https://t.co/nouI5THReX",36,11
"""It's gunna be a great matchup between two teams who are playing extremely well right now.""

Panthers LB @ThomasDavisSDTM checks in from the bus as the team heads to Heinz Field to take on the Steelers. https://t.co/LyXHRttqr9",13,5
"His chapter with the Dallas Cowboys is done.

@DezBryant is on to Drew Brees and the @Saints. https://t.co/xxieZgcpva",644,150
It's not time yet to compare Zion to LeBron #FTFin60 https://t.co/ZtieZkEJ25,20,3
"- Philadelphia is off a bye
- Philadelphia is at home, Dallas is a lousy road team
- Carson Wentz is healthy, added Golden Tate

@ColinCowherd predicts the Eagles will blowout the Cowboys https://t.co/X4jwQQZjZS",212,68
"RT @Saints: First look at @DezBryant as a Saint 

#GoSaints https://t.co/imjXAUpy12",0,4552
"5️⃣0️⃣0️⃣ wins in 33 years.

Congratulations, USWNT! 🇺🇸 https://t.co/aBwarhHeIv",77,18
"Last night was further proof LeBron made the right decision to sign with the Lakers.

@ColinCowherd explains. https://t.co/MbI8WbL1nT",235,54
"""If Tua is healthy, nobody is beating Alabama. ... Tua is going to go down as the best QB to ever come [out of Alabama], and they had Bart Starr, Joe Namath -- none of them are going to be able to touch Tua. He's going to win the Heisman."" — @ShannonSharpe https://t.co/fSal12vydn",2076,510
.@getnickwright: A Dak Prescott extension would be Jerry Jones’ most grievous error since firing Jimmy Johnson https://t.co/TKzl6TjE5O,44,5
"""LeBron James needs to be the Russell Westbrook of the Lakers. That's when they will be at their best."" — @RealSkipBayless https://t.co/LaEaPsE5Pn",610,136
RT @FOXSoccer: .@alexmorgan13 and the USWNT look to build on the Concacaf Championship and finish 2018 unbeaten with two last friendlies in…,0,45
"""We're going to talk about Zion more than we've talked about any college basketball player since Kevin Durant. He's such a spectacular, singular talent."" — @getnickwright https://t.co/YIMgz7Ghsi",47,14
"""I always wondered what my life would be like if I had a father… to provide for me, to shelter me, to put food on the table, to guide me.""

This Sunday on FOX: from @common’s Freedom Road Productions and @ArgentPictures... #TheyFight, a FOX Sports MAGNIFY film. https://t.co/ydoPTDCCtW",10,5
"""The Timberwolves were 20-of-40 from 3. In NBA history, going into last night, teams were 34-1 in that situation. You lose when your opponent hits that many 3's. The Lakers were able to win it."" — @getnickwright https://t.co/VZmNZatzCH",129,34
"RT @FOXSportsPR: Emmy Award, Academy Award, Golden Globe and two time Grammy Award Winner @Common is a producer for FOX Sports Films’ “Magn…",0,10
Hue Jackson explains why he needs to return being a coordinator in the NFL before he can be a head coach again. https://t.co/QXxgH89fpj,66,25
"WHO DAT?!

The sports world reacts to @DezBryant joining the @Saints. https://t.co/oHj69jvscE",303,52
"""He has an internal fire within him that is unmatched... the guy is built the right way.""

Hue Jackson on what he sees in @bakermayfield https://t.co/YNasgEDvJL",41,12
"""I think @DezBryant is going to go do great things for the Saints."" — Hue Jackson https://t.co/lRgUszpqFT",167,35
"""This is all about May and June... All you fans told him, 'nothing matters except the Finals.'""

@ColinCowherd on LeBron James and the start to the Lakers' season https://t.co/YN8RNh9nM9",241,63
"""This is all about Josh Gordon... Dez Bryant today is no better today than he was 3 months ago.""

@ColinCowherd on the Saints signing Dez Bryant following Josh Gordon to the Patriots https://t.co/wMq2mhCf3C",193,44
Bron doesn't look like Bron https://t.co/A5VmDBxA1y,49,7
"""I'm seeing a perennial All-Star. But more importantly, the team that gets him is going to have a chance to win multiple championships."" — @RealSkipBayless on Zion Williamson https://t.co/z0Hib6hDLB",115,39
"One of the best receivers in Cowboys history is teaming up with one of the best offenses in the NFL. 

Dez Bryant is joining the New Orleans Saints. https://t.co/n72fZcFxxu",851,255
"""All of us are going to be world champions... Our future is bright.""

This Sunday on FOX: from @common’s Freedom Road Productions and @ArgentPictures... #TheyFight, a FOX Sports MAGNIFY film. https://t.co/sClfRZCR5V",8,2
A BIG penalty to Kevin Harvick and the No. 4 team. #NASCARPlayoffs https://t.co/TLCcAWkc2H,136,33
"""If this is Jerry Jones signaling that this offseason he's giving Dak Prescott an extension, it will be one of the most grievous errors Jerry Jones has made since he let go of Jimmy Johnson."" — @getnickwright https://t.co/HfCzTSRDhV",38,11
"Eli Manning has been better than Dak Prescott across the board through the last 16 games.

@getnickwright compares the numbers (via @thephillyvoice) https://t.co/iRR289BnuV",235,93
"This Sunday on FOX:

From @common’s Freedom Road Productions and @ArgentPictures... #TheyFight, a FOX Sports MAGNIFY film. https://t.co/Gx6kXmaxYa",14,5
"Awesome moment in Austin.

@TexasMBB guard Andrew Jones earns his first point since being diagnosed with leukemia in January. https://t.co/ZPIpXZ62wk",155,21
"RT @CFBONFOX: MICHIGAN MAKIN' MOVES.

Welcome to the playoff party, @UMichFootball 👏 https://t.co/ZW1rPd0KMl",0,337
"RT @CBBonFOX: ""HOW DOOO YOU DO?!"" 

 @NovaMBB's Eric Paschall is in mid-season form and so is @TimBrando 😱 https://t.co/TRk2AP0sAa",0,8
"""I myself would've been vindictive as hell. I would've signed that franchise tag, been there the first day. Oh my hamstring hurt coach, oh my ankle hurt coach... I'm coming up with stuff y'all have never heard before. I got gout.""

@DeAngeloHall23 on Le'Veon Bell contract dispute https://t.co/y3i5SLcF9J",58,13
"RT @CBBonFOX: ̶ ̶M̶a̶r̶c̶h̶ ̶ ̶ NOVEMBER Madness 

Our bracket expert @howieschwab makes his preseason bracket predictions 👀 https://t.co/G…",0,6
COLLEGE BASKETBALL IS BACK. LOUD NOISES. https://t.co/ldOSHE5Ss5,184,78
".@joelklatt's Week 10 Top 10:

1. @AlabamaFTBL 
2. @ClemsonFB 
3. @NDFootball 
4. @UMichFootball 
5. @OU_Football 
6. @FootballUGA 
7. @WVUfootball 
8. @OhioStateFB 
9. @WSUCougFB 
10. @LSUfootball https://t.co/rODLr02aFO",225,52
"RT @FOXSoccer: Fans of Major League Soccer are often subject to ridicule.

But @AlexiLalas thinks despite taking the road less traveled, ML…",0,13
"1. Saints 
2. Patriots 
3. Chiefs 
4. Chargers
 5. Rams 

@ColinCowherd ranks his Top 10 NFL teams heading into Week 10 https://t.co/9GBRkr1tpF",215,38
RT @CBBonFOX: RT if your team is undefeated! https://t.co/1bjkxcK7fW,0,958
"""There's 13 who are star quarterbacks and there are 9 who are better statistically. He's the 23rd best quarterback in the league.""

@ColinCowherd reacts to Jerry Jones saying Dak will get a contract extension https://t.co/caEu96rQ9Z",217,61
👀👀 https://t.co/saTKgATE6C,78,12
"""I would like to announce I can no longer defend my Dallas Cowboys.""

@RealSkipBayless' full reaction to last night's 28-14 loss to the Titans https://t.co/3BbQ1hwowX",77,18
"“James Conner is my starter, L Bell's not ready to play. It's not as if he lost his spot, but he's going to have earn his way back into this offense.”

— @criscarter80 https://t.co/KjhkIRME4N",70,14
"RT @undisputed: .@RealSkipBayless and @ShannonSharpe's reactions to the Cowboys #MNF loss to the Titans...

🤣🤣🤣 https://t.co/CThCa1Ij2i",0,4262
"RT @CBBonFOX: sup @ZagMBB

Time for our crew's Way-Too-Early Final Four picks ⤵️ https://t.co/4m1Ob1jB8Z",0,20
"""It felt like the Cowboys were trying to immediately justify the Amari Cooper trade."" — @getnickwright explains https://t.co/N46Ohw9Tdr",26,7
"""The Saints have taken things off his plate. I believe their best two players are Mark Ingram and Alvin Kamara... That backfield is the best backfield duo of all time.""

@BuckyBrooks explains why Drew Brees is having such a great season https://t.co/E5ZiZjpx2i",64,18
"""Belichick is the GOAT of GOATs and his legacy will loom larger than Brady's.""

@WhitlockJason apologizes to Bill Belichick for his offseason criticism https://t.co/gLPcFjHHNB",63,20
4 reasons the 3-5 Indianapolis Colts will make the playoffs according to @ColinCowherd https://t.co/vF036Ledsm,173,45
"""Nobody has ever named New England's system because it doesn't exist. Tom Brady is the system."" — @ColinCowherd https://t.co/S4iKQTPWVi",426,138
Belichick does it again https://t.co/tGPvMgcTvQ,39,9
"""To be 100%, Joe Horn stole that celebration from me.""

@ShannonSharpe on Michael Thomas' cell phone celebration https://t.co/nyghndKOSI",1021,258
"""Predictably, when it really mattered in the 4th quarter, Tom Brady outplayed Aaron Rodgers... no shock to me."" — @RealSkipBayless https://t.co/Wz254wmRMx",106,30
"From @common's Freedom Road Productions and @ArgentPictures, #TheyFight, a FOX Sports MAGNIFY film, follows young boxers Ragahleak ""Peanut"" Bartee and Quincey Williams' journeys as part of Lyfe Style Boxing.

THEY FIGHT airs this Sunday on FOX https://t.co/BwyGfZsKtR",8,4
"""The Saints now have the best running back and the best wide receiver Drew Brees has ever played with."" — @getnickwright on Alvin Kamara &amp; Michael Thomas https://t.co/EkQggWcar4",39,8
"""Last night it was Bill Belichick and the Patriots coaching staff. You saw the Pats scheme their way to a win where, through 3 quarters, this wasn't Tom Brady proving he's the GOAT vs. Aaron Rodgers."" — @getnickwright https://t.co/dqtHoVUbVE",60,18
Two of the best to ever do it 🐐 https://t.co/fAJ5Pan45g,723,130
Tom Brady won the battle of the 🐐's https://t.co/Rh1zlaC2z7,1140,362
The Bears and safety @EJackson_4 were hyped on the plane after their big win over the Bills today. https://t.co/vvdyUcqq8c,329,68
"We see you @RedSox 👀

The World Series trophy has arrived in Foxboro! 

(Via @Patriots) https://t.co/mXgNhuJc7J",491,71
The top 3 teams in the NFC South finished today with a win. Who finishes the season on top? https://t.co/reR1fhIUTi,80,17
You used to call me on my Joe Horn 📞 https://t.co/qrQ9SE8OCc,606,146
Live look at the @Saints locker room rn https://t.co/HlsNLsoElH,1267,430
"THIS is how you create fans 4 life. Kevin Harvick claims his spot in the championship race with a WIN in Texas.

#NASCARPlayoffs | #4TheCup https://t.co/KPnA7m5LXp",150,28
"OH MY, MICHAEL THOMAS! 

Drew Brees to Thomas for the 72-yd TD to extend the lead to 10 #LARvsNO https://t.co/UBmn8wVNyz",139,48
Cooper Kupp to the HOUSE as the Rams tie it up in New Orleans! #LARvsNO https://t.co/AUGW3cYbKK,68,17
"GROWN MAN CATCH 😱

Watson with the HUGE sideline grab for the Saints #LARvsNO https://t.co/eUqfLbKWIC",104,28
James Conner's 10th touchdown of the season is the most touchdowns by any Steelers player through 9 games. https://t.co/cPMxMEMv9U,60,16
"Julio Jones scored in the regular season for the first time since November 26th, 2017. https://t.co/TILXyINeeE",125,26
"Tuesday: @DemaryiusT traded from @Broncos to @HoustonTexans.

Sunday: Takes the field against his former team 😂 https://t.co/dKcJ611wtV",197,69
"Here we go! 

The Steelers hang on against the Ravens to take control of the AFC North. https://t.co/KNlIFJ0L85",76,26
"JULIO TOUCHDOWN!

For the first time in 343 days, Julio Jones finds the end zone in the regular season #ATLvsWAS https://t.co/oYsna5jFW3",132,33
Air CMC! 😳 #TBvsCAR https://t.co/RrX5biKWE2,245,73
"Coleman for the TD! 

Falcons up on the Redskins, 7-0. #ATLvsWAS https://t.co/92WxA8brmU",35,8
"RT @NFLonFOX: Congrats to our own @LauraOkmin for her 164th network telecast, becoming the 3rd most broadcasted sideline reporter in histor…",0,106
"An NFC battle between the East and South today as the Redskins host the Falcons. 

DJ Swearinger (@JungleBoi_Swagg) checks in ahead of the matchup. https://t.co/KFm4qBjqEp",13,2
"Adrian Peterson has been a revelation this season. 

@CFD22 thinks the veteran gives the Washington Redskins a home field advantage over the Falcons. https://t.co/rJwKCeVdAD",42,14
"RT @NFLonFOX: Over the last two decades, we have hit the road to visit numerous military installations to give our support to the heroes wh…",0,18
"RT @NFLonFOX: Ben Roethlisberger is paying respect to the victims of the Tree of Life Synagogue shooting. 

His cleats today specifically h…",0,75
"Staff Sergeant Brandon Thompson proposed to his Redskins' cheerleader girlfriend on the field pregame. 
 
Grab a tissue for this one ❤️ https://t.co/QmqBoazN3U",277,53
"Brady vs. Rodgers: Who is the 🐐? 

The FOX NFL Kickoff crew breaks down one of the League's greatest debates. https://t.co/pZ1zFjWN5F",125,27
